class,x,y,name,prediction,dist
0,0.0454974,0.749293,item-46,0.0,0.9551998308507806
1,0.0455616,0.336639,item-47,1.0,1.0252522820291403
1,0.0481215,0.254314,item-48,1.0,1.0558002118186234
0,0.0492836,0.920627,item-49,0.0,0.9734458152153924
0,0.0497026,0.663495,item-50,0.0,0.9514329242012596
0,0.0514817,0.057933,item-51,0.0,1.151671841758185
0,0.0525221,0.990002,item-52,0.0,0.987582159300587
1,0.0528662,0.325683,item-53,1.0,1.0225363995693455
0,0.0544531,0.508893,item-54,0.0,0.9668900105270557
0,0.0550319,0.942577,item-55,0.0,0.97281830273603
1,0.0550632,0.290714,item-56,1.0,1.0342196670335757
0,0.0570686,0.942098,item-57,0.0,0.9707261217152653
0,0.0570987,0.610827,item-58,0.0,0.9481687070060316
0,0.0571784,0.584411,item-59,0.0,0.9512492688129438
0,0.057488,0.459958,item-60,0.0,0.9753679229213968
0,0.0627216,0.468079,item-61,0.0,0.9682407661310073
0,0.0627929,0.820085,item-62,0.0,0.9434476125440193
0,0.063473,0.476637,item-63,0.0,0.9653983651664219
0,0.0639467,0.726174,item-64,0.0,0.936110813653859
0,0.0643229,0.530519,item-65,0.0,0.9529045183841927
0,0.0662669,0.655057,item-66,0.0,0.9353585174980821
1,0.0670819,0.169476,item-67,0.0,1.0787505415559289
1,0.067801,0.375448,item-68,1.0,0.990767145495348
0,0.0687299,0.850158,item-69,0.0,0.9415165451916445
0,0.0692773,0.827014,item-70,0.0,0.9378371475520098
0,0.0694482,0.529559,item-71,0.0,0.9480561869177586
1,0.0694753,0.287431,item-72,1.0,1.0224258224029212
0,0.0698991,0.783319,item-73,0.0,0.9328296726210044
0,0.0704581,0.649504,item-74,0.0,0.9315263042169073
1,0.0720587,0.43996,item-75,1.0,0.9667159939219429
0,0.0742987,0.734311,item-76,0.0,0.925927369035763
0,0.0749379,0.567807,item-77,0.0,0.9360509207735496
0,0.0753305,0.884346,item-78,0.0,0.940676897747707
1,0.0757728,0.34305,item-79,1.0,0.9948002414791826
0,0.0774742,0.491868,item-80,0.0,0.9481840577727724
0,0.0778155,0.771962,item-81,0.0,0.9241211941743626
0,0.078415,0.148516,item-82,0.0,1.0797388246835435
1,0.0799681,0.412302,item-83,1.0,0.9673128740495549
0,0.0819409,0.571864,item-84,0.0,0.9285136808428889
0,0.0823026,0.114486,item-85,0.0,1.094596464562699
0,0.0830319,0.69443,item-86,0.0,0.9170597396098086
1,0.0839696,0.277441,item-87,1.0,1.0134884609227477
0,0.0849513,0.792904,item-88,0.0,0.9186259252388265
0,0.0852329,0.942662,item-89,0.0,0.9435320190020102
0,0.0861039,0.0431892,item-90,0.0,1.131968448253329
1,0.0868664,0.204082,item-91,1.0,1.0444542310137672
0,0.087862,0.803811,item-92,0.0,0.9167641265892771
0,0.09102,0.17427,item-93,0.0,1.055671794470232
0,0.0918524,0.685283,item-94,0.0,0.9084558202886698
1,0.0919644,0.34809,item-95,1.0,0.9778939360549077
1,0.0925132,0.271486,item-96,1.0,1.0083562071783165
0,0.0937759,0.722654,item-97,0.0,0.9062342850060408
0,0.0949849,0.896488,item-98,0.0,0.9237238912053807
0,0.096027,0.867149,item-99,0.0,0.9172623378347112
0,0.0961373,0.136636,item-100,0.0,1.0709798698950834
0,0.0967637,0.730795,item-101,0.0,0.9033864917196238
1,0.0971448,0.433296,item-102,1.0,0.9446031380247686
1,0.0981199,0.302829,item-103,1.0,0.9899776902822658
0,0.100439,0.515192,item-104,1.0,0.9206105906283069
1,0.103933,0.484532,item-105,1.0,0.9242351410117449
0,0.103937,0.985724,item-106,0.0,0.9371085497769189
0,0.105805,0.852455,item-107,0.0,0.9052194633402443
0,0.106818,0.0747932,item-108,0.0,1.0966755740691227
0,0.10836,0.779244,item-109,0.0,0.8941695246808627
1,0.108643,0.387328,item-110,1.0,0.9483196789949051
0,0.109194,0.0346184,item-111,0.0,1.1185746223930526
0,0.11019,0.593743,item-112,0.0,0.8974694475206384
1,0.112344,0.232159,item-113,1.0,1.0086221879797213
1,0.113144,0.361945,item-114,1.0,0.9530969677199691
0,0.11351,0.778345,item-115,0.0,0.8889661983590827
1,0.114418,0.45717,item-116,1.0,0.9212410328008626
0,0.114588,0.800606,item-117,0.0,0.8898512204857618
1,0.11481,0.285933,item-118,1.0,0.9819965409679405
1,0.116734,0.483432,item-119,1.0,0.9121046301121379
1,0.117042,0.491461,item-120,1.0,0.909833834741817
0,0.120239,0.917307,item-121,0.0,0.9035174767994253
0,0.120649,0.920144,item-122,0.0,0.9037699124804941
1,0.120856,0.325722,item-123,1.0,0.9598910285860578
1,0.120895,0.314703,item-124,1.0,0.9643335289296956
1,0.121493,0.24644,item-125,1.0,0.9938220908195792
1,0.12188,0.382578,item-126,1.0,0.9375440183842036
0,0.12267,0.974407,item-127,0.0,0.915897726989755
0,0.123029,0.766011,item-128,0.0,0.8786193068138213
0,0.123206,0.162017,item-129,0.0,1.0345426725974138
0,0.126948,0.209777,item-130,0.0,1.0067535005258237
0,0.129186,0.825838,item-131,0.0,0.8782637692561387
1,0.129454,0.336816,item-132,1.0,0.9475852226876483
0,0.130022,0.82941,item-133,0.0,0.8779086904069239
0,0.130599,0.9222,item-134,0.0,0.8945750640259318
0,0.132563,0.585789,item-135,0.0,0.876396783970594
1,0.134154,0.270123,item-136,1.0,0.9716712249032591
1,0.134648,0.315153,item-137,1.0,0.9516263363679045
0,0.138506,0.0633508,item-138,0.0,1.0778656725190945
0,0.139083,0.168067,item-139,0.0,1.0178812146935416
1,0.14088,0.447777,item-140,1.0,0.8985436851288867
1,0.141732,0.395607,item-141,1.0,0.9143995731172451
0,0.143579,0.803907,item-142,0.0,0.8613607597064078
1,0.145837,0.274517,item-143,1.0,0.9592677075780254
0,0.146277,0.573708,item-144,0.0,0.8646649946568903
1,0.146644,0.501911,item-145,1.0,0.8785893429020182
0,0.147727,0.613173,item-146,0.0,0.8578321621214724
0,0.14804,0.602117,item-147,0.0,0.8588555141611423
0,0.148089,0.638327,item-148,0.0,0.8549617097402666
1,0.149535,0.369159,item-149,1.0,0.9166178340279006
0,0.15031,0.176921,item-150,0.0,1.003662734891059
1,0.150509,0.535796,item-151,1.0,0.8673533319478285
1,0.151488,0.353037,item-152,1.0,0.9209558070510223
0,0.153166,0.792272,item-153,0.0,0.850642636551919
0,0.153293,0.216131,item-154,0.0,0.9807736299727884
0,0.156933,0.857259,item-155,0.0,0.8555617966424167
1,0.157726,0.393907,item-156,1.0,0.9000033635631591
0,0.158155,0.748413,item-157,0.0,0.8426044361964871
1,0.159571,0.380715,item-158,1.0,0.9030213760980411
0,0.161349,0.914854,item-159,0.0,0.8629599909410632
1,0.161619,0.357901,item-160,1.0,0.9097308585433387
0,0.161643,0.178401,item-161,0.0,0.9932926714971776
1,0.163539,0.52643,item-162,1.0,0.8565682418797699
0,0.166677,0.654411,item-163,0.0,0.8351950084537144
1,0.166849,0.350562,item-164,1.0,0.9078042683513885
1,0.166931,0.499769,item-165,1.0,0.8594245143455009
0,0.167493,0.222762,item-166,0.0,0.9651694090370871
0,0.16857,0.73152,item-167,0.0,0.8316158992227121
1,0.168695,0.0348476,item-168,1.0,1.0716525265064045
1,0.168994,0.499107,item-169,1.0,0.8575885721119423
0,0.171119,0.151981,item-170,0.0,0.9998423475658549
0,0.173794,0.246008,item-171,0.0,0.9481204522633186
0,0.174564,0.15321,item-172,0.0,0.9962996215556844
0,0.176279,0.710387,item-173,0.0,0.8236594171877112
1,0.176521,0.354046,item-174,1.0,0.8975444082545442
0,0.176713,0.20937,item-175,0.0,0.9641311157415261
1,0.178429,0.0498406,item-176,1.0,1.054653714166958
1,0.178777,0.549138,item-177,1.0,0.8370033847034312
0,0.179884,0.12628,item-178,0.0,1.0072927513945487
1,0.180106,0.518892,item-179,1.0,0.8420884924994523
0,0.18199,0.252736,item-180,0.0,0.9376794980717025
0,0.182337,0.632104,item-181,0.0,0.8214195662053589
0,0.18261,0.686284,item-182,0.0,0.8177081779021169
0,0.186056,0.136542,item-183,0.0,0.99632028795965
0,0.186665,0.843127,item-184,0.0,0.8239013802937825
1,0.189627,0.0716101,item-185,1.0,1.0323272853295171
0,0.194282,0.749371,item-186,0.0,0.8065589838077559
0,0.19645,0.624517,item-187,0.0,0.8081520171013619
0,0.197642,0.213623,item-188,0.0,0.944075031586473
1,0.198203,0.473346,item-189,1.0,0.8362781517682977
0,0.201006,0.182016,item-190,0.0,0.9583031778221336
0,0.201781,0.168123,item-191,0.0,0.9654038550254499
1,0.202181,0.344154,item-192,1.0,0.8781518905593724
0,0.202606,0.715441,item-193,0.0,0.7973431938939467
1,0.204234,0.489816,item-194,1.0,0.8259314836086586
1,0.204442,0.353628,item-195,1.0,0.8721714646558898
0,0.204533,0.24741,item-196,0.0,0.9207524746971902
0,0.204635,0.968351,item-197,0.0,0.8358380644801958
1,0.20476,0.318968,item-198,1.0,0.8866603324768736
1,0.205774,0.407013,item-199,1.0,0.850432786353513
1,0.206401,0.413436,item-200,1.0,0.8475694064612053
0,0.206467,0.155183,item-201,0.0,0.9689008849877268
0,0.207264,0.85031,item-202,0.0,0.8047851956342139
1,0.208293,0.528663,item-203,1.0,0.8124207061824557
0,0.208715,0.904161,item-204,0.0,0.8144087479601383
0,0.209384,0.934617,item-205,0.0,0.821513014940725
1,0.210684,0.508477,item-206,1.0,0.8148772782677156
0,0.210814,0.669881,item-207,0.0,0.7902058400195483
0,0.210856,0.934957,item-208,0.0,0.8201892695012536
0,0.211547,0.719573,item-209,0.0,0.788435291149502
0,0.213182,0.227894,item-210,0.0,0.9233553807825023
1,0.213201,0.0868551,item-211,1.0,1.0043812227525015
0,0.213507,0.161138,item-212,0.0,0.9597184607190797
0,0.213601,0.121795,item-213,1.0,0.9827222358377773
1,0.214091,0.54818,item-214,1.0,0.8025809894988791
1,0.215984,0.0309597,item-215,1.0,1.037946293314683
1,0.217072,0.607228,item-216,1.0,0.7897421592519929
0,0.217313,0.880437,item-217,0.0,0.8007107077253307
1,0.217797,0.0912132,item-218,1.0,0.9980721496409165
0,0.217987,0.843992,item-219,0.0,0.7931436393094256
0,0.218765,0.297323,item-220,0.0,0.8840467585925531
1,0.219888,0.0867541,item-221,1.0,0.9992150254332698
0,0.222245,0.756012,item-222,0.0,0.7789820818638898
0,0.223397,0.829337,item-223,0.0,0.7854734211429435
1,0.225,0.566288,item-224,1.0,0.7883736607903641
1,0.226925,0.0940439,item-225,1.0,0.9891665679689189
1,0.228013,0.432283,item-226,1.0,0.8207751361450955
0,0.229384,0.86725,item-227,0.0,0.7861934088199926
0,0.229976,0.319706,item-228,0.0,0.8637832838993817
0,0.230793,0.654216,item-229,0.0,0.7712541935218244
0,0.232118,0.16755,item-230,0.0,0.9408083077630638
1,0.233336,0.559819,item-231,1.0,0.7814087777936719
0,0.233914,0.145966,item-232,0.0,0.9519980730421674
1,0.234693,0.392601,item-233,1.0,0.8289242596582632
0,0.236143,0.196242,item-234,0.0,0.9211845758049795
1,0.236949,0.468838,item-235,1.0,0.8005618708163661
0,0.237151,0.239323,item-236,0.0,0.8969542969505191
1,0.237305,0.437874,item-237,1.0,0.8101388409729532
1,0.23759,0.367581,item-238,1.0,0.8362173678709383
0,0.238636,0.796576,item-239,0.0,0.7660724931780282
1,0.239528,0.536385,item-240,1.0,0.780249477193673
0,0.240914,0.882009,item-241,0.0,0.7780023659507727
0,0.241144,0.334399,item-242,0.0,0.8472068141398532
1,0.244194,0.0452957,item-243,1.0,1.007272971685476
0,0.244863,0.73671,item-244,0.0,0.7555052611736068
1,0.24611,0.359928,item-245,1.0,0.8316609360358341
0,0.247907,0.700733,item-246,0.0,0.7521040607854741
1,0.249228,0.0294142,item-247,1.0,1.0141100525008317
0,0.250194,0.961793,item-248,0.0,0.7905092652619575
1,0.250708,0.437564,item-249,1.0,0.7976409029155915
1,0.252098,0.493085,item-250,1.0,0.7790030800715746
0,0.252867,0.748279,item-251,0.0,0.7479898027446632
1,0.254478,0.0105379,item-252,1.0,1.023064226439186
1,0.254792,0.442938,item-253,1.0,0.7919694732753276
0,0.256517,0.998212,item-254,0.0,0.7968949035205332
0,0.257235,0.857655,item-255,0.0,0.7570020653406435
0,0.25807,0.830182,item-256,0.0,0.7513461509717075
1,0.258339,0.612517,item-257,1.0,0.7481380684084991
1,0.258589,0.107021,item-258,1.0,0.9563733255512724
0,0.258689,0.784095,item-259,0.0,0.7448230854652668
0,0.259237,0.718586,item-260,0.0,0.7407376649671598
1,0.260273,0.607999,item-261,1.0,0.7468320167976196
1,0.260311,0.600274,item-262,1.0,0.7479012143946553
0,0.260674,0.951111,item-263,0.0,0.7772135309688064
0,0.26215,0.718705,item-264,0.0,0.7378260079890109
0,0.262922,0.706746,item-265,0.0,0.7370295551441611
0,0.263624,0.788911,item-266,0.0,0.7404017960681888
1,0.264121,0.00469458,item-267,1.0,1.0200976298412894
1,0.265098,0.130544,item-268,1.0,0.9365734339516575
0,0.265305,0.719372,item-269,0.0,0.7346782731406992
0,0.266763,0.694711,item-270,0.0,0.7333607540971906
0,0.266823,0.747629,item-271,0.0,0.734018739402476
1,0.267618,0.124707,item-272,1.0,0.9382352527383523
1,0.269227,0.0657022,item-273,1.0,0.9750008366721743
1,0.269345,0.0374143,item-274,1.0,0.9938686344642788
0,0.270691,0.206385,item-275,0.0,0.8869360324003078
1,0.272817,0.0835619,item-276,1.0,0.960549123099808
1,0.272864,0.152865,item-277,1.0,0.916729207932746
1,0.273216,0.0866907,item-278,1.0,0.958204944479045
0,0.273275,0.735848,item-279,0.0,0.7270803607531977
0,0.274402,0.260597,item-280,0.0,0.8540842876771588
0,0.274778,0.33133,item-281,0.0,0.8186393580790018
1,0.276545,0.0786426,item-282,1.0,0.9609612577188322
0,0.280285,0.836215,item-283,0.0,0.7304280870900297
1,0.28284,0.134007,item-284,1.0,0.9205431936009304
1,0.283012,0.118451,item-285,1.0,0.9302436426555142
0,0.283229,0.963047,item-286,0.0,0.7596648229594418
1,0.283656,0.542361,item-287,1.0,0.7359156979906054
0,0.285284,0.766328,item-288,0.0,0.716775887052571
0,0.285948,0.961697,item-289,0.0,0.7566521337186594
0,0.286242,0.225621,item-290,0.0,0.8632291031012567
1,0.288159,0.120432,item-291,1.0,0.925016259044672
0,0.288995,0.913998,item-292,0.0,0.7392972939034743
1,0.289822,0.431449,item-293,1.0,0.7632393515437997
0,0.295099,0.385658,item-294,0.0,0.7763929593221464
0,0.295624,0.93331,item-295,0.0,0.7385011546585422
0,0.296728,0.770071,item-296,0.0,0.7056686298291854
0,0.29862,0.853891,item-297,0.0,0.7156836541021458
0,0.298836,0.94334,item-298,0.0,0.7385293262829852
0,0.299254,0.342307,item-299,0.0,0.7918660986157949
0,0.300615,0.982047,item-300,0.0,0.7499347230859496
0,0.300828,0.230991,item-301,0.0,0.8481573219191119
1,0.30241,0.199785,item-302,1.0,0.8649317768153739
1,0.302922,0.576977,item-303,1.0,0.7098249174106246
1,0.303033,0.570026,item-304,1.0,0.7110634255289748
1,0.305135,0.645939,item-305,1.0,0.6978626623756282
0,0.305154,0.762494,item-306,0.0,0.696673696891163
0,0.307485,0.949782,item-307,0.0,0.7323966777402803
1,0.31013,0.525182,item-308,1.0,0.7144534456631866
1,0.310503,0.606198,item-309,1.0,0.6973875533367369
1,0.311165,0.500258,item-310,1.0,0.7203551369241424
0,0.312031,0.310586,item-311,0.0,0.7960655987724882
0,0.314132,0.743065,item-312,0.0,0.6865451394023556
1,0.315204,0.510553,item-313,1.0,0.7135308615084563
1,0.315663,0.588235,item-314,1.0,0.6952385216499443
1,0.31762,0.54028,item-315,1.0,0.7034038450420924
1,0.318232,0.460813,item-316,1.0,0.726240134421804
1,0.320176,0.710656,item-317,1.0,0.6797622306689303
0,0.321206,0.881621,item-318,0.0,0.6997963931380327
1,0.324198,0.183715,item-319,1.0,0.857252502242484
1,0.324761,0.676542,item-320,1.0,0.6760667626832426
0,0.32482,0.330826,item-321,0.0,0.7749070047586355
1,0.326204,0.646675,item-322,1.0,0.6768183238041063
1,0.32688,0.428046,item-323,1.0,0.7302001919090407
1,0.328608,0.597904,item-324,1.0,0.6808256592138695
1,0.330699,0.68536,item-325,1.0,0.6697382860916642
1,0.330942,0.599176,item-326,1.0,0.6783130616581107
0,0.33157,0.289169,item-327,0.0,0.7904678700826493
1,0.332359,0.0979741,item-328,1.0,0.9064917810750465
0,0.333585,0.787025,item-329,0.0,0.6706514184656587
0,0.335235,0.844584,item-330,0.0,0.6779506631260125
0,0.337688,0.382535,item-331,0.0,0.739328250685039
1,0.338408,0.710497,item-332,1.0,0.6615303907312196
0,0.338511,0.257361,item-333,0.0,0.8021658415527302
0,0.339882,0.973401,item-334,0.0,0.710221724084106
1,0.340229,0.663869,item-335,1.0,0.6614058535347265
1,0.340278,0.203579,item-336,1.0,0.8323740982088521
0,0.342725,0.771705,item-337,0.0,0.6599907927312321
1,0.34311,0.179089,item-338,1.0,0.8453296195644632
1,0.343603,0.00238574,item-339,1.0,0.9660310397273306
0,0.34624,0.983102,item-340,0.0,0.7079852203259613
0,0.346834,0.879594,item-341,0.0,0.6744597732259501
1,0.348071,0.22254,item-342,1.0,0.8146992197522961
0,0.348562,0.936774,item-343,0.0,0.6893236574643292
1,0.35026,0.0664439,item-344,1.0,0.9153210172515487
1,0.351593,0.622473,item-345,1.0,0.6543902192682894
0,0.352805,0.866947,item-346,0.0,0.6656074398998256
1,0.353685,0.127858,item-347,1.0,0.8706029497842285
1,0.353915,0.573222,item-348,1.0,0.6605967458026114
1,0.354941,0.188545,item-349,1.0,0.8301843796711669
1,0.357784,0.207142,item-350,1.0,0.8163653331640192
1,0.357873,0.0624208,item-351,1.0,0.9127884068983566
1,0.360811,0.68361,item-352,1.0,0.6397229192119038
0,0.360941,0.356549,item-353,0.0,0.7308254558360704
0,0.362722,0.276413,item-354,0.0,0.7714258742517002
1,0.363281,0.624687,item-355,1.0,0.6425102360974493
0,0.363804,0.319328,item-356,0.0,0.7471563895865443
0,0.366879,0.790093,item-357,0.0,0.6379539784420191
0,0.366994,0.35555,item-358,0.0,0.726027830521668
0,0.367051,0.370576,item-359,0.0,0.7187360881220588
1,0.369283,0.566271,item-360,1.0,0.6470971967564069
1,0.370072,0.209045,item-361,1.0,0.8055475722742884
0,0.374951,0.971854,item-362,0.0,0.6771564938867528
1,0.378793,0.194376,item-363,1.0,0.8080499344873435
1,0.37907,0.700181,item-364,1.0,0.620966057565951
0,0.379147,0.476722,item-365,0.0,0.6636029699428717
1,0.38023,0.548713,item-366,1.0,0.6406599958425685
1,0.381114,0.104923,item-367,1.0,0.8663338529833635
0,0.381323,0.984499,item-368,0.0,0.6762899646704806
0,0.382146,0.842374,item-369,0.0,0.6315610629448272
0,0.382313,0.984184,item-370,0.0,0.6752571137344648
1,0.384483,0.0646309,item-371,1.0,0.8926685547094229
1,0.385222,0.0637387,item-372,1.0,0.8928060341817197
0,0.38634,0.404713,item-373,0.0,0.6858910953008501
1,0.386467,0.546857,item-374,1.0,0.6351067223089361
1,0.389359,0.598515,item-375,1.0,0.6208930911533804
1,0.390211,0.717218,item-376,1.0,0.609756540377387
1,0.391767,0.530522,item-377,1.0,0.6344464412990272
0,0.392353,0.42836,item-378,0.0,0.6701992606389535
1,0.392602,0.541033,item-379,1.0,0.6307291577095513
1,0.394281,0.0415062,item-380,1.0,0.9029571517325946
0,0.394475,0.950461,item-381,0.0,0.6510173687345062
1,0.394935,0.064695,item-382,1.0,0.8854479281414576
1,0.39699,0.00701737,item-383,1.0,0.9270609479413298
1,0.397681,0.289357,item-384,1.0,0.7353084454363352
0,0.398768,0.917085,item-385,0.0,0.6354426914057631
1,0.399957,0.733997,item-386,1.0,0.6004133362293013
1,0.399984,0.690441,item-387,1.0,0.6003135870034927
1,0.400395,0.560692,item-388,1.0,0.6181498875070672
1,0.401171,0.778945,item-389,1.0,0.6025853779590076
1,0.403019,0.704828,item-390,1.0,0.5969531799940427
1,0.405115,0.606892,item-391,1.0,0.6039022257824523
1,0.405619,0.175066,item-392,1.0,0.8004198250049781
1,0.406203,0.23067,item-393,1.0,0.7638361789945538
1,0.406307,0.680305,item-394,1.0,0.5944352396031043
1,0.406396,0.66538,item-395,1.0,0.5953092008863965
1,0.406545,0.133577,item-396,1.0,0.8281195969001096
1,0.409499,0.6004,item-397,1.0,0.6007481989794059
1,0.410629,0.13875,item-398,1.0,0.8215853081920342
1,0.411126,0.750119,item-399,1.0,0.5900957674420314
1,0.411761,0.242802,item-400,1.0,0.7519068151872278
0,0.41177,0.00376618,item-401,1.0,0.9200145890376046
0,0.414821,0.87339,item-402,0.0,0.6071756829493421
1,0.415968,0.216877,item-403,1.0,0.7651091476521503
1,0.417035,0.169589,item-404,1.0,0.7956982559601345
0,0.417526,0.850142,item-405,0.0,0.5987521784678532
0,0.418045,0.851148,item-406,0.0,0.5984817692068823
1,0.418178,0.810591,item-407,1.0,0.590186485972866
0,0.41858,0.48138,item-408,0.0,0.6251413528634945
1,0.420129,0.679426,item-409,1.0,0.5806798434430112
0,0.421586,0.963784,item-410,0.0,0.6310955795503562
1,0.4221,0.566037,item-411,1.0,0.5957966903944667
1,0.422669,0.802203,item-412,1.0,0.5843955274726185
1,0.423772,0.0330933,item-413,1.0,0.8898413655316828
1,0.424288,0.129171,item-414,1.0,0.8186264743611704
1,0.424824,0.111023,item-415,1.0,0.8312567294434373
0,0.425359,0.90297,item-416,0.0,0.6057314782616139
1,0.425415,0.222749,item-417,1.0,0.7541065492475184
0,0.42561,0.882675,item-418,0.0,0.5993753750906021
0,0.427204,0.382895,item-419,0.0,0.6601658229543544
1,0.427386,0.549037,item-420,1.0,0.5950779955140334
0,0.427638,0.414745,item-421,0.0,0.644532655372092
1,0.429773,0.604145,item-422,1.0,0.5801313008845498
1,0.430351,0.670986,item-423,1.0,0.5710059574724243
1,0.431549,0.219793,item-424,1.0,0.7513738219089084
0,0.43271,0.406552,item-425,0.0,0.6438693632096498
1,0.432845,0.294327,item-426,1.0,0.7038401160561965
1,0.433626,0.562335,item-427,1.0,0.5855551498407301
1,0.434507,0.702317,item-428,1.0,0.5655010238381536
0,0.435806,0.365706,item-429,0.0,0.6615301002403443
1,0.4403,0.68416,item-430,1.0,0.5602916367214488
1,0.44084,0.739513,item-431,1.0,0.5598136241759395
1,0.443622,0.297404,item-432,1.0,0.6933454140614186
0,0.444348,0.00219691,item-433,0.0,0.9007709576159902
1,0.44522,0.772706,item-434,1.0,0.5581156507606645
1,0.445904,0.631628,item-435,1.0,0.5597212903758441
1,0.446273,0.297671,item-436,1.0,0.6910603441451405
0,0.447323,0.00496066,item-437,0.0,0.8967608061816236
1,0.447704,0.056232,item-438,0.0,0.8567184082369189
1,0.448141,0.33145,item-439,1.0,0.6698523299690761
1,0.448773,0.683571,item-440,1.0,0.5518578650794062
1,0.449781,0.74199,item-441,1.0,0.551017026710609
1,0.450909,0.575179,item-442,1.0,0.5656314243480466
1,0.454079,0.578379,item-443,1.0,0.5617897439879087
1,0.454718,0.787231,item-444,1.0,0.5504935318648168
1,0.458033,0.0995305,item-445,1.0,0.8172026553647815
1,0.459649,0.0999234,item-446,1.0,0.8158375122141418
0,0.460426,0.411272,item-447,0.0,0.6172840523454336
0,0.460966,0.47864,item-448,0.0,0.5870114245566265
1,0.46382,0.66615,item-449,1.0,0.5380087864338277
0,0.46393,0.526491,item-450,0.0,0.5669461188587501
1,0.463966,0.667432,item-451,1.0,0.5377574020318084
1,0.46483,0.17124,item-452,1.0,0.760206979867983
1,0.466454,0.141178,item-453,1.0,0.7807358706374391
1,0.467444,0.344654,item-454,1.0,0.6464654359515286
1,0.467708,0.590505,item-455,1.0,0.5457471194802589
1,0.467942,0.210608,item-456,1.0,0.730498537767188
1,0.468433,0.616424,item-457,1.0,0.5398917375631896
0,0.469663,0.437502,item-458,0.0,0.5967503074326816
1,0.470607,0.151968,item-459,1.0,0.7700322285885182
0,0.471791,0.042858,item-460,0.0,0.8518460364250102
0,0.472491,0.0457851,item-461,0.0,0.8491163762899699
1,0.472578,0.72601,item-462,1.0,0.5275674668096964
1,0.473251,0.214593,item-463,1.0,0.723901650846301
1,0.474401,0.859462,item-464,1.0,0.5460457992558866
1,0.474902,0.740477,item-465,1.0,0.5258507463311239
1,0.475221,0.610785,item-466,1.0,0.5342418140224517
0,0.47536,0.465347,item-467,0.0,0.5793389709358416
0,0.476845,0.897766,item-468,1.0,0.5553622143691449
1,0.478262,0.29802,item-469,1.0,0.6654898822611806
1,0.479675,0.300688,item-470,1.0,0.6627268124597041
1,0.480962,0.699643,item-471,1.0,0.519105021074734
1,0.481156,0.691524,item-472,1.0,0.5191556013258454
1,0.481506,0.37409,item-473,1.0,0.6184057555521294
1,0.483308,0.70618,item-474,1.0,0.5166545443485424
1,0.483632,0.23912,item-475,1.0,0.6996045446193155
1,0.484834,0.268048,item-476,1.0,0.6795071795352864
1,0.484905,0.660997,item-477,1.0,0.5174755443979938
1,0.484991,0.799075,item-478,1.0,0.5223883772539355
1,0.485212,0.876345,item-479,1.0,0.5405649283083394
