class,x,y,name,prediction,dist
0,0.257235,0.857655,item-255,0.0,0.44711812255487915
0,0.25807,0.830182,item-256,0.0,0.41993679771722786
1,0.258339,0.612517,item-257,1.0,0.20574450273336584
1,0.258589,0.107021,item-258,1.0,0.3108275077418342
0,0.258689,0.784095,item-259,0.0,0.37432890514225586
0,0.259237,0.718586,item-260,0.0,0.30969043478286495
1,0.260273,0.607999,item-261,1.0,0.20188351431704366
1,0.260311,0.600274,item-262,1.0,0.19446008933454695
0,0.260674,0.951111,item-263,0.0,0.5404072206715969
0,0.26215,0.718705,item-264,0.0,0.3103177619183279
0,0.262922,0.706746,item-265,0.0,0.29870617593380955
0,0.263624,0.788911,item-266,0.0,0.3798104097493906
1,0.264121,0.00469458,item-267,1.0,0.4127967379033129
1,0.265098,0.130544,item-268,1.0,0.28891732636344264
0,0.265305,0.719372,item-269,0.0,0.31155499885573973
0,0.266763,0.694711,item-270,0.0,0.28767898197296227
0,0.266823,0.747629,item-271,0.0,0.3396112179139552
1,0.267618,0.124707,item-272,1.0,0.2951473471505377
1,0.269227,0.0657022,item-273,1.0,0.3533636964070305
1,0.269345,0.0374143,item-274,1.0,0.38125354556631996
0,0.270691,0.206385,item-275,1.0,0.21680249237727875
1,0.272817,0.0835619,item-276,1.0,0.3364936951962251
1,0.272864,0.152865,item-277,1.0,0.2689136969549896
1,0.273216,0.0866907,item-278,1.0,0.3335067245155486
0,0.273275,0.735848,item-279,0.0,0.3292743986707742
0,0.274402,0.260597,item-280,0.0,0.16728387824892152
0,0.274778,0.33133,item-281,0.0,0.10684947058830009
1,0.276545,0.0786426,item-282,1.0,0.34206256945120433
0,0.280285,0.836215,item-283,0.0,0.42918635614031353
1,0.28284,0.134007,item-284,1.0,0.2896955069758591
1,0.283012,0.118451,item-285,1.0,0.304771054311265
0,0.283229,0.963047,item-286,0.0,0.5549547665395802
1,0.283656,0.542361,item-287,1.0,0.15029966949398124
0,0.285284,0.766328,item-288,0.0,0.36160101127209254
0,0.285948,0.961697,item-289,0.0,0.5540016690678828
0,0.286242,0.225621,item-290,0.0,0.20408101211528723
1,0.288159,0.120432,item-291,1.0,0.30419683525638463
0,0.288995,0.913998,item-292,0.0,0.5073303506395019
1,0.289822,0.431449,item-293,1.0,0.08534360790358
0,0.295099,0.385658,item-294,0.0,0.09294596542077553
0,0.295624,0.93331,item-295,0.0,0.5274748521067142
0,0.296728,0.770071,item-296,0.0,0.3678960317182015
0,0.29862,0.853891,item-297,0.0,0.4500055010619314
0,0.298836,0.94334,item-298,0.0,0.5379056408339663
0,0.299254,0.342307,item-299,0.0,0.11696586788460987
0,0.300615,0.982047,item-300,0.0,0.5763633811381497
0,0.300828,0.230991,item-301,1.0,0.205432802526763
1,0.30241,0.199785,item-302,1.0,0.234231675658951
1,0.302922,0.576977,item-303,1.0,0.18989987393887334
1,0.303033,0.570026,item-304,1.0,0.1840059007858172
1,0.305135,0.645939,item-305,1.0,0.25259859018806896
0,0.305154,0.762494,item-306,0.0,0.3627583801554417
0,0.307485,0.949782,item-307,0.0,0.5457884267479478
1,0.31013,0.525182,item-308,1.0,0.15246925577636958
1,0.310503,0.606198,item-309,1.0,0.21907627678048572
1,0.311165,0.500258,item-310,1.0,0.1360645265306134
0,0.312031,0.310586,item-311,0.0,0.14743072746208644
0,0.314132,0.743065,item-312,0.0,0.3467870326324212
1,0.315204,0.510553,item-313,1.0,0.14584171041920757
1,0.315663,0.588235,item-314,1.0,0.20613800000242552
1,0.31762,0.54028,item-315,1.0,0.16869815143326258
1,0.318232,0.460813,item-316,1.0,0.1214526767510704
1,0.320176,0.710656,item-317,1.0,0.3182522254831849
0,0.321206,0.881621,item-318,0.0,0.4820553725973812
1,0.324198,0.183715,item-319,1.0,0.25816248962620425
1,0.324761,0.676542,item-320,1.0,0.28850278479765146
0,0.32482,0.330826,item-321,0.0,0.14438653559456296
1,0.326204,0.646675,item-322,1.0,0.26220829492981335
1,0.32688,0.428046,item-323,1.0,0.12136161477584252
1,0.328608,0.597904,item-324,1.0,0.22127583210328233
1,0.330699,0.68536,item-325,1.0,0.29898604412246393
1,0.330942,0.599176,item-326,1.0,0.22362872865756764
0,0.33157,0.289169,item-327,0.0,0.17637904027973392
1,0.332359,0.0979741,item-328,1.0,0.33967871307400177
0,0.333585,0.787025,item-329,0.0,0.39464479063709934
0,0.335235,0.844584,item-330,0.0,0.44998533027199894
0,0.337688,0.382535,item-331,0.0,0.1348745645776104
1,0.338408,0.710497,item-332,1.0,0.32507089345248985
0,0.338511,0.257361,item-333,0.0,0.20448094709532233
0,0.339882,0.973401,item-334,0.0,0.5756543916153163
1,0.340229,0.663869,item-335,1.0,0.28394827182604937
1,0.340278,0.203579,item-336,1.0,0.24892370633991454
0,0.342725,0.771705,item-337,0.0,0.38332872229589054
1,0.34311,0.179089,item-338,1.0,0.27130769817681183
1,0.343603,0.00238574,item-339,1.0,0.43334363390970404
0,0.34624,0.983102,item-340,0.0,0.5865784665984595
0,0.346834,0.879594,item-341,0.0,0.4868518341888012
1,0.348071,0.22254,item-342,1.0,0.2377218368513924
0,0.348562,0.936774,item-343,0.0,0.5423028786250355
1,0.35026,0.0664439,item-344,1.0,0.3756313742799049
1,0.351593,0.622473,item-345,1.0,0.2545136228829412
0,0.352805,0.866947,item-346,0.0,0.47655677346670877
1,0.353685,0.127858,item-347,1.0,0.3213212889616871
1,0.353915,0.573222,item-348,1.0,0.2174671147369183
1,0.354941,0.188545,item-349,1.0,0.2695182618692099
1,0.357784,0.207142,item-350,1.0,0.2558789306000008
1,0.357873,0.0624208,item-351,1.0,0.3823028085366887
1,0.360811,0.68361,item-352,1.0,0.3111855369004157
0,0.360941,0.356549,item-353,0.0,0.16467769238424496
0,0.362722,0.276413,item-354,0.0,0.20787389824121738
1,0.363281,0.624687,item-355,1.0,0.2631317529318725
0,0.363804,0.319328,item-356,0.0,0.1833903489090961
0,0.366879,0.790093,item-357,0.0,0.4094187149276398
0,0.366994,0.35555,item-358,0.0,0.1707070609113753
0,0.367051,0.370576,item-359,0.0,0.1662690653729671
1,0.369283,0.566271,item-360,1.0,0.22335864243185213
1,0.370072,0.209045,item-361,1.0,0.2618470490992786
0,0.374951,0.971854,item-362,0.0,0.5833007502343881
1,0.378793,0.194376,item-363,1.0,0.27875847119684094
1,0.37907,0.700181,item-364,1.0,0.3347197015205409
0,0.379147,0.476722,item-365,0.0,0.1839736348284721
1,0.38023,0.548713,item-366,1.0,0.22026435928220434
1,0.381114,0.104923,item-367,1.0,0.35454887327137286
0,0.381323,0.984499,item-368,0.0,0.5972525898252765
0,0.382146,0.842374,item-369,0.0,0.46354515731371837
0,0.382313,0.984184,item-370,0.0,0.5972422550757773
1,0.384483,0.0646309,item-371,1.0,0.39163528506763795
1,0.385222,0.0637387,item-372,1.0,0.3927660266218172
0,0.38634,0.404713,item-373,0.0,0.18015031071302653
1,0.386467,0.546857,item-374,1.0,0.22410918677510747
1,0.389359,0.598515,item-375,1.0,0.26024577999460435
1,0.390211,0.717218,item-376,1.0,0.3550628389792432
1,0.391767,0.530522,item-377,1.0,0.21924799965336056
0,0.392353,0.42836,item-378,0.0,0.18654991846688115
1,0.392602,0.541033,item-379,1.0,0.2257250690774066
1,0.394281,0.0415062,item-380,1.0,0.41669013730593624
0,0.394475,0.950461,item-381,0.0,0.5690058700057495
1,0.394935,0.064695,item-382,1.0,0.39644085843540394
1,0.39699,0.00701737,item-383,1.0,0.44888781419423374
1,0.397681,0.289357,item-384,1.0,0.22799920315869532
0,0.398768,0.917085,item-385,0.0,0.5391357694403146
1,0.399957,0.733997,item-386,1.0,0.3744639900671358
1,0.399984,0.690441,item-387,1.0,0.33794400115107825
1,0.400395,0.560692,item-388,1.0,0.24355287223106195
1,0.401171,0.778945,item-389,1.0,0.4141644383345823
1,0.403019,0.704828,item-390,1.0,0.35152231165034176
1,0.405115,0.606892,item-391,1.0,0.27733098949089696
1,0.405619,0.175066,item-392,1.0,0.3106574776566629
1,0.406203,0.23067,item-393,1.0,0.27078450834565854
1,0.406307,0.680305,item-394,1.0,0.33343885795899675
1,0.406396,0.66538,item-395,1.0,0.3216734044974809
1,0.406545,0.133577,item-396,1.0,0.3440620301878718
1,0.409499,0.6004,item-397,1.0,0.2760513265680859
1,0.410629,0.13875,item-398,1.0,0.34228858377106297
1,0.411126,0.750119,item-399,1.0,0.3940403128031445
1,0.411761,0.242802,item-400,1.0,0.26699942238888835
0,0.41177,0.00376618,item-401,1.0,0.458263884219379
0,0.414821,0.87339,item-402,0.0,0.504971859132764
1,0.415968,0.216877,item-403,1.0,0.28732171510347077
1,0.417035,0.169589,item-404,1.0,0.32222358908838444
0,0.417526,0.850142,item-405,0.0,0.48506277538170245
0,0.418045,0.851148,item-406,0.0,0.4861943826084378
1,0.418178,0.810591,item-407,1.0,0.4500906483743024
0,0.41858,0.48138,item-408,0.0,0.22279208957456276
1,0.420129,0.679426,item-409,1.0,0.34121890053747017
0,0.421586,0.963784,item-410,0.0,0.5909208959996253
1,0.4221,0.566037,item-411,1.0,0.2642217322666703
1,0.422669,0.802203,item-412,1.0,0.44487259761981296
1,0.423772,0.0330933,item-413,1.0,0.43807615900011043
1,0.424288,0.129171,item-414,1.0,0.35816383819978254
1,0.424824,0.111023,item-415,1.0,0.3730445409036299
0,0.425359,0.90297,item-416,0.0,0.5362705874090057
1,0.425415,0.222749,item-417,1.0,0.2903939809379664
0,0.42561,0.882675,item-418,0.0,0.517916812627279
0,0.427204,0.382895,item-419,0.0,0.2229051760054037
1,0.427386,0.549037,item-420,1.0,0.25927206063515595
0,0.427638,0.414745,item-421,0.0,0.22124087246709187
1,0.429773,0.604145,item-422,1.0,0.29370899384424715
1,0.430351,0.670986,item-423,1.0,0.34129987547609797
1,0.431549,0.219793,item-424,1.0,0.2969667209520286
0,0.43271,0.406552,item-425,0.0,0.22641367656791406
1,0.432845,0.294327,item-426,1.0,0.25585902176198516
1,0.433626,0.562335,item-427,1.0,0.2716654428262822
1,0.434507,0.702317,item-428,1.0,0.36808229976052903
0,0.435806,0.365706,item-429,1.0,0.23431774778065792
1,0.4403,0.68416,item-430,1.0,0.35777119277130176
1,0.44084,0.739513,item-431,1.0,0.4016065918906212
1,0.443622,0.297404,item-432,1.0,0.2640780715337796
0,0.444348,0.00219691,item-433,0.0,0.4751172107522818
1,0.44522,0.772706,item-434,1.0,0.4314040422399864
1,0.445904,0.631628,item-435,1.0,0.32398987001602375
1,0.446273,0.297671,item-436,1.0,0.26634584961849883
0,0.447323,0.00496066,item-437,0.0,0.47423149776466306
1,0.447704,0.056232,item-438,0.0,0.43107056896174206
1,0.448141,0.33145,item-439,1.0,0.25526443503943125
1,0.448773,0.683571,item-440,1.0,0.3629285117058179
1,0.449781,0.74199,item-441,1.0,0.40887841140857506
1,0.450909,0.575179,item-442,1.0,0.2931637087243235
1,0.454079,0.578379,item-443,1.0,0.2975745031634935
1,0.454718,0.787231,item-444,1.0,0.44875832528656223
1,0.458033,0.0995305,item-445,1.0,0.40231247352555455
1,0.459649,0.0999234,item-446,1.0,0.4030194782671924
0,0.460426,0.411272,item-447,0.0,0.2540342172247668
0,0.460966,0.47864,item-448,0.0,0.2627829919172852
1,0.46382,0.66615,item-449,1.0,0.36073384559395033
0,0.46393,0.526491,item-450,1.0,0.28125187797773016
1,0.463966,0.667432,item-451,1.0,0.3617370553883027
1,0.46483,0.17124,item-452,1.0,0.3541813807316811
1,0.466454,0.141178,item-453,1.0,0.3764996432574671
1,0.467444,0.344654,item-454,1.0,0.26995260949470373
1,0.467708,0.590505,item-455,1.0,0.31564977270703043
1,0.467942,0.210608,item-456,1.0,0.33097264579569113
1,0.468433,0.616424,item-457,1.0,0.3314587412755922
0,0.469663,0.437502,item-458,0.0,0.26435970381281637
1,0.470607,0.151968,item-459,1.0,0.37171269208893043
0,0.471791,0.042858,item-460,0.0,0.45580687377879686
0,0.472491,0.0457851,item-461,0.0,0.4538403600064785
1,0.472578,0.72601,item-462,1.0,0.4105517029620021
1,0.473251,0.214593,item-463,1.0,0.3327874113439389
1,0.474401,0.859462,item-464,1.0,0.5203491065390619
1,0.474902,0.740477,item-465,1.0,0.42314135071155595
1,0.475221,0.610785,item-466,1.0,0.3334828634292923
0,0.47536,0.465347,item-467,0.0,0.2739227913153631
0,0.476845,0.897766,item-468,1.0,0.5547211065355274
1,0.478262,0.29802,item-469,1.0,0.2953459943473079
1,0.479675,0.300688,item-470,1.0,0.2956193339076455
1,0.480962,0.699643,item-471,1.0,0.3966083579174801
1,0.481156,0.691524,item-472,1.0,0.39092613850828645
1,0.481506,0.37409,item-473,1.0,0.2779044237521238
1,0.483308,0.70618,item-474,1.0,0.4029597203009254
1,0.483632,0.23912,item-475,1.0,0.32747991574598895
1,0.484834,0.268048,item-476,1.0,0.31410604265597947
1,0.484905,0.660997,item-477,1.0,0.37262706119792205
1,0.484991,0.799075,item-478,1.0,0.4757413440316071
1,0.485212,0.876345,item-479,1.0,0.5403890413415134
1,0.48573,0.881592,item-480,1.0,0.5451556938866181
1,0.485767,0.279501,item-481,1.0,0.3098127598744119
0,0.485997,0.0115368,item-482,0.0,0.4895884906496884
1,0.487568,0.235879,item-483,1.0,0.33253777249810285
1,0.489283,0.857356,item-484,1.0,0.5263907221104871
0,0.49073,0.538809,item-485,0.0,0.3107432531367334
0,0.492092,0.0286998,item-486,0.0,0.4792090264920309
0,0.492633,0.437736,item-487,0.0,0.28726163653366593
1,0.492787,0.748654,item-488,1.0,0.44089460023910476
1,0.493826,0.14198,item-489,1.0,0.3953498331364262
1,0.494367,0.196743,item-490,1.0,0.360389058386905
0,0.496426,0.961241,item-491,0.0,0.619842575699669
1,0.497407,0.825462,item-492,1.0,0.5044302892491687
1,0.498142,0.261067,item-493,1.0,0.32913389865220505
1,0.499048,0.874262,item-494,1.0,0.5458963902472702
0,0.501602,0.922264,item-495,0.0,0.5882597759366179
1,0.501719,0.76439,item-496,1.0,0.4586735562903098
0,0.502277,0.973377,item-497,0.0,0.6333060325442984
0,0.503647,0.508634,item-498,0.0,0.3121183168607699
0,0.506008,0.92385,item-499,0.0,0.5918503238530836
1,0.506707,0.722296,item-500,1.0,0.4307878749872146
1,0.507334,0.705331,item-501,1.0,0.4192414119740558
1,0.50978,0.823042,item-502,1.0,0.5097213875020353
1,0.510711,0.321885,item-503,1.0,0.3177831992113492
0,0.511492,0.027169,item-504,0.0,0.49222221970366187
1,0.511843,0.166448,item-505,1.0,0.3928076978726359
1,0.515353,0.412356,item-506,1.0,0.3089538876661046
1,0.51541,0.879032,item-507,1.0,0.5588078357512536
1,0.516521,0.68877,item-508,1.0,0.41470860366768375
1,0.516593,0.823871,item-509,1.0,0.514466681223381
0,0.51669,0.515547,item-510,0.0,0.32665872074995944
1,0.518476,0.279168,item-511,1.0,0.33973327986672136
0,0.519709,0.0804659,item-512,1.0,0.45719907081927674
0,0.519888,0.616282,item-513,0.0,0.37339067862628816
1,0.520536,0.861316,item-514,1.0,0.5470624211413173
1,0.521241,0.85855,item-515,1.0,0.5452070236121321
0,0.521327,0.468485,item-516,0.0,0.31970107581458024
0,0.521524,0.940202,item-517,1.0,0.6138280898468235
1,0.521662,0.209307,item-518,1.0,0.3755770849799013
1,0.522032,0.122831,item-519,1.0,0.4290386861181635
1,0.522275,0.32234,item-520,1.0,0.32874741838073807
1,0.523543,0.263693,item-521,1.0,0.35071642991596497
0,0.523778,0.542121,item-522,0.0,0.34247334108511274
1,0.523916,0.680485,item-523,1.0,0.41488666359139575
1,0.525233,0.84944,item-524,1.0,0.5401419556375897
1,0.526012,0.220217,item-525,1.0,0.37347660339303723
0,0.530869,0.620112,item-526,0.0,0.38470047049620304
1,0.532761,0.918323,item-527,1.0,0.6011836095312313
1,0.533314,0.251048,item-528,1.0,0.36502324872944736
1,0.533601,0.431427,item-529,1.0,0.3276942417574651
0,0.533912,0.0318134,item-530,0.0,0.5028909066107281
1,0.534046,0.667407,item-531,1.0,0.41455097981551076
1,0.535191,0.904272,item-532,1.0,0.5907815526876241
0,0.535793,0.604939,item-533,0.0,0.38101507670038465
0,0.53654,0.492965,item-534,0.0,0.339583010708722
1,0.537298,0.400751,item-535,1.0,0.33114005169112365
0,0.539333,0.999847,item-536,0.0,0.6743304661254746
0,0.53951,0.585328,item-537,0.0,0.37484458852303043
1,0.541214,0.719744,item-538,1.0,0.4537888670218784
0,0.542671,0.494549,item-539,0.0,0.34591448606411385
1,0.545512,0.224432,item-540,1.0,0.3882251696335517
1,0.545673,0.724451,item-541,1.0,0.4602562549373989
1,0.545693,0.195445,item-542,1.0,0.403285429125576
0,0.546368,0.550722,item-543,0.0,0.3666401599456884
0,0.546634,0.997374,item-544,0.0,0.6758269616795411
0,0.548399,0.574906,item-545,0.0,0.3781999377366421
1,0.548419,0.78912,item-546,1.0,0.5080499780336576
1,0.54846,0.173786,item-547,1.0,0.417655937322816
0,0.549552,0.0928911,item-548,0.0,0.4695760233625755
0,0.549585,0.594572,item-549,0.0,0.3880534864577304
1,0.5504,0.919664,item-550,1.0,0.6120474654673442
0,0.550432,0.57671,item-551,0.0,0.3808093066575448
0,0.550443,0.61045,item-552,0.0,0.3964585904732044
0,0.550644,0.0290376,item-553,0.0,0.5160090822568534
0,0.551033,0.982606,item-554,0.0,0.6653763629135017
1,0.551924,0.309714,item-555,1.0,0.36075531432398883
1,0.552462,0.70554,item-556,1.0,0.45286086443520374
1,0.553535,0.351856,item-557,1.0,0.35255369854250573
0,0.553817,0.569286,item-558,0.0,0.38077171580357694
0,0.553888,0.000969887,item-559,0.0,0.5393287583119677
0,0.554342,0.0321629,item-560,0.0,0.5161706270843103
1,0.554882,0.69664,item-561,1.0,0.4490473393496503
0,0.555279,0.0280907,item-562,0.0,0.5198142544371883
1,0.555574,0.851988,item-563,1.0,0.5605797361954854
0,0.555753,0.631564,item-564,0.0,0.41185755339437446
1,0.555954,0.371726,item-565,1.0,0.35203270289704613
0,0.557179,0.650011,item-566,1.0,0.4230992033897015
1,0.55829,0.766468,item-567,1.0,0.498455074550355
0,0.558906,0.463859,item-568,1.0,0.35609304114795615
1,0.559262,0.254183,item-569,1.0,0.38713357298224604
1,0.560166,0.395705,item-570,1.0,0.354209067622499
1,0.560207,0.839366,item-571,1.0,0.5537102586515803
1,0.560507,0.872573,item-572,1.0,0.5798257014008606
0,0.561252,0.147851,item-573,1.0,0.4432320209844952
1,0.561948,0.794359,item-574,1.0,0.5210719730881714
1,0.566034,0.429185,item-575,1.0,0.3599776738771448
0,0.56691,0.115437,item-576,0.0,0.46772870671148675
0,0.570495,0.509027,item-577,0.0,0.37643336743306904
0,0.570668,0.586901,item-578,0.0,0.4034607211538689
0,0.572277,0.0426484,item-579,0.0,0.520911404837483
0,0.572604,0.00857437,item-580,0.0,0.5459098612914562
1,0.572764,0.337172,item-581,1.0,0.37421657561497734
0,0.572945,0.0457506,item-582,0.0,0.5191792150203628
0,0.573013,0.0420959,item-583,0.0,0.5218216442540593
1,0.573884,0.926106,item-584,1.0,0.6307727674757369
1,0.574823,0.375433,item-585,1.0,0.3703768325543594
1,0.577359,0.37598,item-586,1.0,0.3728441895752165
0,0.578525,0.167367,item-587,0.0,0.4461235525468253
1,0.579006,0.231235,item-588,1.0,0.41476703150805033
1,0.579626,0.818683,item-589,1.0,0.5509283362053544
1,0.58083,0.810926,item-590,1.0,0.5460726839359391
1,0.58447,0.344039,item-591,1.0,0.3843853696097187
0,0.584715,0.551061,item-592,0.0,0.4025694017445936
1,0.584785,0.971825,item-593,1.0,0.6745166616007346
1,0.58562,0.368936,item-594,1.0,0.3818210313235771
1,0.587821,0.901872,item-595,1.0,0.619718438079746
1,0.588568,0.249862,item-596,1.0,0.41570189964083637
1,0.591496,0.871964,item-597,1.0,0.5987871790619769
1,0.592147,0.747748,item-598,1.0,0.510455179090192
0,0.592482,0.620203,item-599,0.0,0.43796247653195125
1,0.593771,0.402294,item-600,1.0,0.38753020664717225
1,0.594193,0.73165,item-601,1.0,0.5016400951479058
1,0.59576,0.841411,item-602,1.0,0.5785870993255898
1,0.59722,0.426403,item-603,1.0,0.39103405714847905
1,0.59766,0.209873,item-604,1.0,0.44104591603369364
0,0.598264,0.682557,item-605,1.0,0.47537640182280816
0,0.59856,0.528844,item-606,0.0,0.40878807192113614
1,0.600041,0.4859,item-607,1.0,0.40025427030326616
1,0.604889,0.40099,item-608,1.0,0.3986823159609666
1,0.605845,0.279142,item-609,1.0,0.42141474531867057
0,0.607315,0.175627,item-610,0.0,0.4661385586679137
0,0.607831,0.170851,item-611,0.0,0.4690346758236538
1,0.609106,0.875199,item-612,1.0,0.6126959973706373
1,0.609891,0.298064,item-613,1.0,0.41966043235454065
1,0.610108,0.386477,item-614,1.0,0.40460614124108396
0,0.610197,0.19772,item-615,1.0,0.4578041090597593
1,0.610587,0.47132,item-616,1.0,0.4083097844186445
0,0.61488,0.0347956,item-617,0.0,0.5569772400674555
1,0.616189,0.728199,item-618,0.0,0.516722315284525
0,0.617797,0.574032,item-619,0.0,0.4416307779491824
1,0.618307,0.948312,item-620,1.0,0.6750991691685008
1,0.619791,0.268281,item-621,1.0,0.4381338449891768
1,0.62119,0.504357,item-622,1.0,0.4246369540701798
0,0.621855,0.533469,item-623,1.0,0.4324464674442376
1,0.623182,0.832265,item-624,1.0,0.5908672720687786
1,0.623425,0.43709,item-625,1.0,0.41769430004729535
0,0.624978,0.71992,item-626,1.0,0.5187862249375942
1,0.62663,0.804877,item-627,1.0,0.5742982403960506
1,0.627191,0.763796,item-628,1.0,0.5475548864725801
1,0.627665,0.960689,item-629,1.0,0.6906150908465584
1,0.62915,0.990451,item-630,1.0,0.715306247159914
0,0.629915,0.17215,item-631,0.0,0.48742490908036284
0,0.630197,0.0142965,item-632,0.0,0.5821644012443994
1,0.630715,0.374328,item-633,1.0,0.42611243382468905
0,0.63534,0.126714,item-634,0.0,0.51594396110915
0,0.635343,0.201602,item-635,0.0,0.4783982471957856
1,0.636086,0.463278,item-636,1.0,0.43256609227839393
0,0.637647,0.729568,item-637,0.0,0.5347079146038517
0,0.637769,0.0941077,item-638,0.0,0.5367018861573807
1,0.639528,0.822244,item-639,1.0,0.5955862481563858
1,0.640679,0.289978,item-640,1.0,0.4514856133344672
1,0.64189,0.311098,item-641,1.0,0.4473519144532635
0,0.642434,0.642017,item-642,0.0,0.49231499129114475
0,0.64284,0.217204,item-643,0.0,0.4785248149730586
1,0.643577,0.421498,item-644,1.0,0.43725032969684535
1,0.644981,0.482888,item-645,1.0,0.4440450390489686
1,0.645676,0.849868,item-646,1.0,0.6192216212706078
0,0.646779,0.736867,item-647,0.0,0.5463885015673371
1,0.64699,0.411355,item-648,1.0,0.44059391448589025
1,0.647267,0.828973,item-649,1.0,0.6058331687230404
0,0.647328,0.187024,item-650,0.0,0.49566017902692167
0,0.648145,0.657668,item-651,0.0,0.5047643324958688
0,0.65052,0.624148,item-652,0.0,0.4915701710895404
0,0.650724,0.687454,item-653,0.0,0.5220237472117528
0,0.651184,0.674165,item-654,0.0,0.5155691306992691
0,0.651948,0.226109,item-655,0.0,0.4833254950217296
0,0.652327,0.71519,item-656,0.0,0.5384287083653694
0,0.652486,0.0892026,item-657,0.0,0.5514699673604719
0,0.655681,0.671201,item-658,0.0,0.5179723097087333
1,0.657389,0.782131,item-659,1.0,0.582517106331651
1,0.659119,0.527784,item-660,1.0,0.4669358121069747
1,0.65973,0.556129,item-661,1.0,0.47525621983304966
1,0.660446,0.982899,item-662,1.0,0.7283165317319111
0,0.661155,0.652291,item-663,0.0,0.5136661479414426
0,0.662323,0.631982,item-664,0.0,0.5055959099913685
0,0.664027,0.0927769,item-665,0.0,0.5587878079278484
1,0.66881,0.339783,item-666,1.0,0.46823802460927927
1,0.669484,0.330898,item-667,1.0,0.47038110754259677
1,0.670565,0.910904,item-668,1.0,0.6803841781817094
1,0.671371,0.950062,item-669,1.0,0.7100454666963236
1,0.672285,0.290787,item-670,0.0,0.48175790461288753
1,0.673684,0.337749,item-671,1.0,0.4733729228187856
1,0.67454,0.953979,item-672,1.0,0.715081015109477
0,0.677006,0.104648,item-673,0.0,0.5628668536776704
1,0.677362,0.921785,item-674,1.0,0.6929812185925388
0,0.678328,0.265179,item-675,1.0,0.4946667882302187
0,0.679383,0.0753919,item-676,0.0,0.5813654494969666
0,0.681961,0.635327,item-677,0.0,0.5247789339150344
1,0.684453,0.423136,item-678,1.0,0.4781503996693927
1,0.686216,0.950891,item-679,1.0,0.7204722834710576
1,0.687331,0.992002,item-680,1.0,0.7523511688407217
